"id","year","state_name","state_code","district_name","district_code","registration_circles","murder","attempt_to_commit_murder","culpable_homicide_not_amounting_to_murder","attempt_to_commit_culpable_homicide","rape","attempt_to_commit_rape","kidnapping_and_abduction","dacoity","mkng_preparation_and_assembly_for_comm_dacoity","robbery","criminal_trespass_or_burglary","theft","unlawful_assembly","riots","criminal_breach_of_trust","cheating","forgery","counterfeiting","arson","grievous_hurt","dowry_deaths","assault_on_women","insult_to_the_modesty_of_women","cruelty_by_husband_or_his_relatives","importation_of_girls_from_foreign_country","causing_death_by_negligence","offences_against_state","offences_promoting_enmity_between_diff_grp","extortion","disclosure_of_identity_of_victims","incidence_of_rash_driving","human_trafficking","unnatural_offence","other_ipc_crimes"
467,"2016","Meghalaya","17","South West Khasi Hills","658","Khasi Hills South West",2.0,8.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
468,"2016","Meghalaya","17","West Khasi Hills","279","Khasi Hills West",9.0,5.0,0.0,0.0,22.0,0.0,8.0,0.0,0.0,6.0,25.0,25.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,1.0,0.0,13.0,0.0,6.0,0.0,0.0,22.0
469,"2016","Meghalaya","17","Ri Bhoi","276","Ri-Bhoi",16.0,7.0,0.0,0.0,28.0,8.0,14.0,5.0,0.0,10.0,15.0,88.0,0.0,1.0,2.0,26.0,4.0,2.0,7.0,6.0,0.0,2.0,0.0,1.0,0.0,17.0,0.0,0.0,4.0,0.0,30.0,0.0,0.0,46.0
470,"2016","Mizoram","15","Aizawl","261","Aizawl",14.0,7.0,3.0,0.0,5.0,0.0,3.0,4.0,0.0,1.0,419.0,477.0,0.0,3.0,18.0,48.0,8.0,4.0,15.0,38.0,0.0,33.0,0.0,13.0,0.0,18.0,0.0,0.0,7.0,0.0,15.0,0.0,0.0,80.0
471,"2016","Mizoram","15","Champhai","262","Champhai",3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,96.0,0.0,0.0,7.0,5.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0
472,"2016","Mizoram","15","Kolasib","263","Kolasib",3.0,2.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,88.0,142.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,13.0,0.0,6.0,0.0,2.0,0.0,10.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,23.0
473,"2016","Mizoram","15","Lawngtlai","264","Lawngtlai",3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,41.0
474,"2016","Mizoram","15","Lunglei","265","Lunglei",2.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,50.0,92.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,22.0,0.0,14.0,1.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,39.0
475,"2016","Mizoram","15","Mamit","266","Mamit",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,35.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0
476,"2016","Mizoram","15","Saiha","267","Saiha",2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,53.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,21.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,13.0
477,"2016","Mizoram","15","Serchhip","268","Serchhip",1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,26.0,0.0,0.0,2.0,6.0,0.0,0.0,6.0,10.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
478,"2016","Mizoram","15","Aizawl","261","Spl Narcotic",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,"2016","Nagaland","13","Dimapur","244","Dimapur",11.0,22.0,1.0,0.0,9.0,3.0,82.0,1.0,0.0,20.0,69.0,294.0,0.0,0.0,18.0,32.0,29.0,1.0,2.0,12.0,1.0,6.0,0.0,2.0,0.0,27.0,4.0,0.0,95.0,0.0,24.0,0.0,0.0,42.0
480,"2016","Nagaland","13","Kiphire","614","Kiphire",1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
481,"2016","Nagaland","13","Kohima","245","Kohima",4.0,9.0,4.0,0.0,7.0,0.0,3.0,0.0,0.0,5.0,8.0,46.0,0.0,0.0,1.0,7.0,26.0,0.0,0.0,9.0,0.0,0.0,8.0,1.0,0.0,4.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,18.0
482,"2016","Nagaland","13","Longleng","615","Longleng",1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
483,"2016","Nagaland","13","Mokokchung","246","Mokokchung",5.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,12.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0
484,"2016","Nagaland","13","Mon","247","Mon",2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,20.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,6.0
485,"2016","Nagaland","13","Peren","613","Peren",4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
486,"2016","Nagaland","13","Phek","248","Phek",3.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
487,"2016","Nagaland","13","Tuensang","249","Tuensang",3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,7.0
488,"2016","Nagaland","13","Wokha","250","Wokha",2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0
489,"2016","Nagaland","13","Zunheboto","251","Zunheboto",0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,11.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0
490,"2016","Odisha","21","Anugul","344","Angul",58.0,162.0,0.0,0.0,68.0,6.0,90.0,30.0,0.0,116.0,177.0,491.0,0.0,80.0,15.0,114.0,0.0,0.0,22.0,36.0,6.0,255.0,28.0,130.0,0.0,197.0,0.0,0.0,11.0,0.0,229.0,6.0,2.0,985.0
491,"2016","Odisha","21","Baleshwar","346","Balasore",68.0,121.0,0.0,0.0,112.0,11.0,245.0,38.0,0.0,111.0,248.0,358.0,0.0,63.0,9.0,208.0,2.0,1.0,30.0,177.0,48.0,708.0,20.0,106.0,0.0,198.0,0.0,0.0,35.0,0.0,309.0,5.0,0.0,1415.0
492,"2016","Odisha","21","Bargarh","347","Baragarh",29.0,119.0,0.0,0.0,62.0,6.0,77.0,10.0,1.0,39.0,116.0,219.0,13.0,113.0,14.0,81.0,9.0,0.0,26.0,93.0,10.0,489.0,14.0,143.0,0.0,113.0,0.0,0.0,10.0,0.0,178.0,2.0,0.0,934.0
493,"2016","Odisha","21","Baleshwar","346","Berhampur",23.0,97.0,0.0,0.0,30.0,0.0,67.0,36.0,0.0,45.0,80.0,161.0,0.0,38.0,50.0,112.0,25.0,0.0,10.0,23.0,7.0,203.0,24.0,24.0,0.0,118.0,0.0,0.0,56.0,0.0,103.0,3.0,2.0,64.0
494,"2016","Odisha","21","Bhadrak","348","Bhadrak",40.0,141.0,0.0,0.0,87.0,11.0,126.0,8.0,0.0,32.0,159.0,193.0,0.0,21.0,7.0,111.0,1.0,1.0,26.0,31.0,19.0,382.0,16.0,50.0,0.0,109.0,0.0,0.0,6.0,0.0,144.0,0.0,2.0,1138.0
495,"2016","Odisha","21","Balangir","345","Bolangir",21.0,108.0,0.0,0.0,74.0,1.0,114.0,15.0,4.0,55.0,105.0,195.0,0.0,87.0,12.0,61.0,0.0,1.0,30.0,447.0,0.0,370.0,15.0,221.0,0.0,112.0,0.0,0.0,14.0,0.0,198.0,4.0,0.0,880.0
496,"2016","Odisha","21","Boudh","349","Boudh",14.0,50.0,0.0,0.0,21.0,2.0,23.0,7.0,0.0,10.0,22.0,42.0,0.0,10.0,5.0,15.0,0.0,0.0,13.0,128.0,4.0,102.0,9.0,32.0,0.0,35.0,0.0,0.0,2.0,0.0,87.0,2.0,0.0,32.0
497,"2016","Odisha","21","Cuttack","350","Cuttack",52.0,81.0,0.0,0.0,45.0,2.0,64.0,17.0,0.0,65.0,107.0,197.0,0.0,76.0,1.0,70.0,0.0,1.0,15.0,56.0,25.0,102.0,3.0,44.0,0.0,88.0,0.0,0.0,11.0,0.0,240.0,0.0,0.0,1117.0
498,"2016","Odisha","21","Khordha","362","Dcp Bbsr",47.0,127.0,0.0,0.0,71.0,6.0,186.0,11.0,9.0,201.0,250.0,1420.0,0.0,114.0,37.0,595.0,0.0,4.0,20.0,927.0,25.0,266.0,12.0,116.0,0.0,181.0,0.0,0.0,31.0,0.0,417.0,7.0,1.0,1328.0
499,"2016","Odisha","21","Cuttack","350","Dcp Ctc",35.0,68.0,0.0,0.0,63.0,1.0,108.0,1.0,10.0,52.0,108.0,484.0,0.0,46.0,14.0,153.0,0.0,1.0,5.0,1.0,13.0,117.0,4.0,174.0,0.0,125.0,0.0,0.0,27.0,0.0,200.0,3.0,2.0,1071.0
500,"2016","Odisha","21","Deogarh","351","Deogarh",13.0,25.0,0.0,0.0,27.0,3.0,23.0,2.0,0.0,8.0,32.0,37.0,0.0,15.0,0.0,19.0,0.0,0.0,5.0,13.0,1.0,100.0,4.0,23.0,0.0,70.0,0.0,0.0,5.0,0.0,53.0,3.0,0.0,195.0
501,"2016","Odisha","21","Dhenkanal","352","Dhenkanal",36.0,133.0,0.0,0.0,38.0,2.0,80.0,16.0,4.0,72.0,93.0,215.0,0.0,71.0,6.0,63.0,0.0,1.0,21.0,22.0,0.0,375.0,16.0,36.0,0.0,151.0,0.0,0.0,39.0,0.0,209.0,0.0,1.0,746.0
502,"2016","Odisha","21","Gajapati","353","Gajapati",15.0,17.0,0.0,0.0,24.0,0.0,17.0,1.0,0.0,5.0,34.0,31.0,0.0,16.0,3.0,26.0,0.0,0.0,5.0,4.0,4.0,58.0,6.0,20.0,0.0,44.0,0.0,0.0,2.0,0.0,64.0,8.0,0.0,72.0
503,"2016","Odisha","21","Ganjam","354","Ganjam",55.0,296.0,0.0,0.0,57.0,1.0,117.0,59.0,0.0,71.0,130.0,169.0,0.0,70.0,58.0,79.0,1.0,0.0,35.0,498.0,20.0,354.0,50.0,121.0,0.0,275.0,0.0,0.0,49.0,0.0,302.0,3.0,4.0,71.0
504,"2016","Odisha","21","Jagatsinghapur","355","Jagatsinghpur",33.0,89.0,0.0,0.0,38.0,8.0,105.0,7.0,21.0,75.0,115.0,156.0,10.0,71.0,8.0,126.0,27.0,0.0,23.0,211.0,21.0,281.0,10.0,125.0,0.0,100.0,0.0,0.0,29.0,0.0,104.0,0.0,1.0,513.0
505,"2016","Odisha","21","Jajapur","356","Jajpur",64.0,14.0,0.0,0.0,82.0,15.0,126.0,5.0,3.0,114.0,216.0,363.0,0.0,50.0,9.0,106.0,0.0,0.0,17.0,355.0,41.0,281.0,6.0,69.0,0.0,189.0,0.0,0.0,4.0,0.0,284.0,0.0,4.0,892.0
506,"2016","Odisha","21","Jharsuguda","357","Jharsuguda",17.0,39.0,0.0,0.0,26.0,0.0,68.0,8.0,0.0,71.0,168.0,278.0,0.0,40.0,16.0,33.0,0.0,3.0,7.0,30.0,2.0,103.0,1.0,24.0,0.0,72.0,0.0,0.0,14.0,0.0,197.0,0.0,1.0,382.0
507,"2016","Odisha","21","Kalahandi","358","Kalahandi",23.0,89.0,0.0,0.0,69.0,4.0,78.0,6.0,1.0,29.0,77.0,82.0,7.0,171.0,17.0,128.0,7.0,1.0,19.0,26.0,8.0,390.0,18.0,47.0,0.0,126.0,8.0,0.0,7.0,0.0,183.0,6.0,0.0,837.0
508,"2016","Odisha","21","Kandhamal","359","Kandhamal",27.0,61.0,0.0,0.0,89.0,5.0,72.0,7.0,0.0,15.0,60.0,82.0,0.0,15.0,16.0,69.0,0.0,0.0,8.0,22.0,5.0,179.0,15.0,52.0,0.0,60.0,6.0,0.0,11.0,0.0,94.0,6.0,1.0,199.0
509,"2016","Odisha","21","Kendrapara","360","Kendrapara",45.0,73.0,0.0,0.0,61.0,18.0,107.0,15.0,14.0,63.0,142.0,140.0,15.0,47.0,16.0,72.0,4.0,0.0,19.0,104.0,24.0,176.0,27.0,261.0,0.0,77.0,0.0,0.0,17.0,0.0,116.0,1.0,3.0,1348.0
510,"2016","Odisha","21","Kendujhar","361","Keonjhar",77.0,117.0,0.0,0.0,89.0,7.0,136.0,18.0,0.0,52.0,141.0,255.0,0.0,58.0,37.0,66.0,0.0,0.0,30.0,215.0,11.0,389.0,13.0,65.0,0.0,254.0,0.0,0.0,20.0,0.0,303.0,2.0,1.0,793.0
511,"2016","Odisha","21","Khordha","362","Khurda",34.0,37.0,0.0,0.0,40.0,3.0,73.0,10.0,3.0,69.0,82.0,181.0,0.0,51.0,9.0,82.0,0.0,2.0,11.0,0.0,17.0,154.0,15.0,36.0,0.0,90.0,0.0,0.0,18.0,0.0,154.0,0.0,0.0,917.0
512,"2016","Odisha","21","Koraput","363","Koraput",49.0,50.0,0.0,0.0,103.0,4.0,115.0,19.0,0.0,85.0,133.0,185.0,0.0,77.0,3.0,57.0,0.0,1.0,13.0,120.0,2.0,262.0,8.0,98.0,0.0,207.0,0.0,0.0,8.0,0.0,181.0,1.0,0.0,322.0
513,"2016","Odisha","21","Malkangiri","364","Malkangiri",36.0,50.0,8.0,0.0,35.0,1.0,60.0,6.0,0.0,5.0,32.0,26.0,0.0,17.0,0.0,27.0,0.0,1.0,2.0,12.0,2.0,91.0,9.0,32.0,0.0,50.0,0.0,0.0,11.0,0.0,66.0,4.0,0.0,50.0
514,"2016","Odisha","21","Mayurbhanj","365","Mayurbhanj",90.0,144.0,1.0,0.0,146.0,14.0,117.0,10.0,2.0,41.0,187.0,201.0,24.0,49.0,15.0,116.0,8.0,0.0,9.0,48.0,0.0,308.0,22.0,200.0,0.0,231.0,0.0,0.0,21.0,0.0,269.0,10.0,1.0,516.0
515,"2016","Odisha","21","Nayagarh","367","Nayagarh",34.0,45.0,1.0,0.0,35.0,7.0,59.0,8.0,9.0,33.0,55.0,126.0,23.0,14.0,2.0,52.0,1.0,0.0,9.0,16.0,15.0,94.0,4.0,22.0,0.0,81.0,0.0,0.0,10.0,0.0,126.0,0.0,2.0,714.0
516,"2016","Odisha","21","Nabarangpur","366","Nabarangpur",22.0,52.0,0.0,0.0,82.0,3.0,92.0,5.0,0.0,14.0,53.0,78.0,0.0,96.0,4.0,28.0,0.0,2.0,5.0,42.0,5.0,267.0,22.0,106.0,0.0,77.0,0.0,0.0,4.0,0.0,121.0,8.0,0.0,710.0
517,"2016","Odisha","21","Nuapada","368","Nuapada",9.0,31.0,0.0,0.0,24.0,2.0,42.0,8.0,0.0,23.0,36.0,69.0,0.0,29.0,3.0,64.0,0.0,0.0,9.0,25.0,5.0,150.0,4.0,48.0,0.0,37.0,0.0,0.0,6.0,0.0,88.0,16.0,0.0,617.0
518,"2016","Odisha","21","Puri","369","Puri",55.0,107.0,0.0,0.0,70.0,4.0,118.0,9.0,19.0,95.0,191.0,364.0,0.0,81.0,4.0,97.0,0.0,1.0,24.0,275.0,31.0,394.0,12.0,63.0,0.0,134.0,0.0,0.0,47.0,0.0,305.0,1.0,0.0,1284.0
519,"2016","Odisha","21","Rayagada","370","Rayagada",37.0,35.0,6.0,0.0,49.0,5.0,77.0,6.0,2.0,22.0,70.0,89.0,0.0,40.0,19.0,37.0,0.0,0.0,9.0,29.0,11.0,106.0,4.0,63.0,0.0,98.0,3.0,0.0,18.0,0.0,158.0,1.0,0.0,267.0
520,"2016","Odisha","21","Sundargarh","373","Rourkela",51.0,72.0,0.0,0.0,45.0,4.0,111.0,23.0,3.0,87.0,229.0,447.0,0.0,67.0,24.0,90.0,0.0,0.0,9.0,379.0,1.0,215.0,9.0,80.0,0.0,152.0,0.0,0.0,26.0,0.0,291.0,0.0,3.0,375.0
521,"2016","Odisha","21","Sambalpur","371","Sambalpur",38.0,87.0,0.0,0.0,61.0,3.0,64.0,17.0,0.0,142.0,227.0,481.0,0.0,57.0,10.0,106.0,0.0,1.0,20.0,85.0,7.0,284.0,12.0,45.0,0.0,176.0,0.0,0.0,28.0,0.0,313.0,0.0,1.0,821.0
522,"2016","Odisha","21","Sonepur","372","Sonepur",10.0,7.0,0.0,0.0,10.0,0.0,22.0,6.0,0.0,10.0,23.0,78.0,0.0,30.0,1.0,24.0,0.0,0.0,7.0,8.0,6.0,108.0,1.0,38.0,0.0,48.0,0.0,0.0,3.0,0.0,114.0,0.0,0.0,352.0
523,"2016","Odisha","21","Cuttack","350","Srp (Cuttack)",4.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,7.0,1.0,549.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,4.0,0.0,56.0
524,"2016","Odisha","21","Sundargarh","373","Srp (Rourkela)",8.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,15.0,12.0,382.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
525,"2016","Odisha","21","Sundargarh","373","Sundargarh",59.0,29.0,0.0,0.0,47.0,1.0,60.0,10.0,0.0,63.0,93.0,220.0,5.0,34.0,3.0,71.0,1.0,0.0,11.0,18.0,1.0,130.0,3.0,67.0,0.0,178.0,1.0,2.0,29.0,0.0,144.0,4.0,1.0,432.0
526,"2016","Odisha","21","Cuttack","350","Cid, Cb",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
527,"2016","Punjab","3","Amritsar","27","Amritsar Rural",42.0,50.0,8.0,3.0,29.0,6.0,77.0,0.0,3.0,4.0,127.0,197.0,0.0,0.0,14.0,110.0,0.0,1.0,5.0,179.0,5.0,46.0,0.0,46.0,0.0,139.0,0.0,0.0,1.0,0.0,50.0,0.0,2.0,307.0
528,"2016","Punjab","3","Barnala","605","Barnala",24.0,28.0,0.0,5.0,12.0,4.0,47.0,1.0,3.0,6.0,69.0,108.0,0.0,0.0,10.0,58.0,1.0,1.0,3.0,35.0,0.0,34.0,0.0,25.0,0.0,79.0,0.0,0.0,5.0,0.0,95.0,0.0,1.0,330.0
529,"2016","Punjab","3","Gurdaspur","32","Batala",22.0,37.0,2.0,0.0,21.0,4.0,34.0,0.0,0.0,1.0,89.0,130.0,0.0,0.0,4.0,64.0,0.0,1.0,0.0,136.0,4.0,22.0,0.0,35.0,0.0,96.0,0.0,0.0,0.0,0.0,37.0,1.0,2.0,132.0
530,"2016","Punjab","3","Bathinda","28","Bathinda",64.0,49.0,4.0,5.0,41.0,3.0,72.0,0.0,20.0,2.0,141.0,293.0,0.0,0.0,16.0,221.0,0.0,3.0,8.0,72.0,10.0,78.0,2.0,64.0,0.0,136.0,0.0,0.0,6.0,0.0,114.0,0.0,7.0,742.0
531,"2016","Punjab","3","Amritsar","27","Cp Amritsar",36.0,61.0,3.0,3.0,35.0,2.0,95.0,2.0,6.0,28.0,207.0,1027.0,0.0,0.0,14.0,255.0,0.0,0.0,6.0,166.0,2.0,42.0,0.0,81.0,0.0,75.0,0.0,0.0,6.0,0.0,55.0,0.0,3.0,596.0
532,"2016","Punjab","3","Jalandhar","34","Cp Jalandhar",17.0,32.0,7.0,6.0,36.0,2.0,97.0,1.0,6.0,4.0,169.0,384.0,0.0,0.0,16.0,352.0,2.0,2.0,4.0,29.0,2.0,75.0,0.0,167.0,0.0,103.0,0.0,0.0,3.0,0.0,57.0,7.0,2.0,568.0
533,"2016","Punjab","3","Ludhiana","36","Cp Ludhiana",64.0,86.0,8.0,0.0,88.0,13.0,165.0,7.0,17.0,8.0,200.0,565.0,0.0,0.0,40.0,335.0,5.0,0.0,3.0,169.0,6.0,121.0,3.0,179.0,0.0,305.0,0.0,0.0,14.0,0.0,188.0,2.0,8.0,1117.0
534,"2016","Punjab","3","Faridkot","29","Faridkot",18.0,29.0,3.0,0.0,13.0,1.0,19.0,3.0,10.0,2.0,69.0,138.0,0.0,0.0,5.0,47.0,0.0,0.0,1.0,24.0,2.0,24.0,1.0,19.0,0.0,64.0,0.0,0.0,2.0,0.0,45.0,0.0,4.0,231.0
535,"2016","Punjab","3","Fatehgarh Sahib","30","Fatehgarh Sahib",11.0,5.0,1.0,2.0,22.0,0.0,42.0,0.0,0.0,2.0,46.0,68.0,0.0,0.0,5.0,127.0,0.0,0.0,0.0,35.0,0.0,14.0,0.0,29.0,0.0,113.0,0.0,0.0,3.0,0.0,204.0,0.0,3.0,318.0
536,"2016","Punjab","3","Fazilka","651","Fazilka",17.0,9.0,5.0,2.0,49.0,3.0,35.0,2.0,1.0,2.0,63.0,68.0,0.0,0.0,4.0,78.0,0.0,0.0,0.0,108.0,3.0,27.0,1.0,31.0,0.0,63.0,0.0,0.0,2.0,0.0,30.0,1.0,6.0,272.0
537,"2016","Punjab","3","Ferozepur","31","Ferozepur",29.0,36.0,4.0,0.0,37.0,2.0,47.0,0.0,6.0,6.0,116.0,180.0,0.0,0.0,8.0,120.0,0.0,0.0,0.0,176.0,0.0,23.0,0.0,30.0,0.0,111.0,0.0,0.0,2.0,0.0,57.0,1.0,4.0,321.0
538,"2016","Punjab","3","Patiala","41","G. R. P.",8.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,17.0,0.0,1.0,220.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,1.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,76.0
539,"2016","Punjab","3","Gurdaspur","32","Gurdaspur",10.0,10.0,2.0,0.0,10.0,4.0,27.0,1.0,0.0,0.0,42.0,73.0,0.0,0.0,6.0,50.0,1.0,0.0,2.0,26.0,1.0,18.0,0.0,44.0,0.0,84.0,0.0,0.0,1.0,0.0,19.0,0.0,1.0,199.0
540,"2016","Punjab","3","Hoshiarpur","33","Hoshiarpur",41.0,34.0,7.0,0.0,34.0,7.0,50.0,4.0,2.0,15.0,154.0,103.0,0.0,0.0,10.0,202.0,0.0,0.0,7.0,195.0,6.0,24.0,0.0,119.0,0.0,253.0,0.0,0.0,0.0,0.0,98.0,0.0,5.0,288.0
541,"2016","Punjab","3","Jalandhar","34","Jalandhar Rural",43.0,29.0,6.0,5.0,30.0,5.0,47.0,4.0,5.0,9.0,154.0,238.0,0.0,0.0,10.0,131.0,2.0,0.0,4.0,79.0,5.0,39.0,0.0,56.0,0.0,169.0,0.0,0.0,0.0,0.0,67.0,2.0,1.0,427.0
542,"2016","Punjab","3","Kapurthala","35","Kapurthala",14.0,19.0,8.0,0.0,13.0,5.0,32.0,0.0,5.0,0.0,108.0,162.0,0.0,0.0,4.0,165.0,0.0,2.0,6.0,170.0,3.0,31.0,1.0,46.0,0.0,149.0,0.0,0.0,1.0,0.0,51.0,0.0,4.0,214.0
543,"2016","Punjab","3","Ludhiana","36","Khanna",21.0,20.0,4.0,0.0,15.0,4.0,57.0,1.0,1.0,1.0,94.0,129.0,0.0,0.0,5.0,96.0,0.0,0.0,3.0,32.0,1.0,15.0,0.0,37.0,0.0,136.0,0.0,0.0,0.0,0.0,98.0,0.0,3.0,309.0
544,"2016","Punjab","3","Ludhiana","36","Ludhiana Rural",21.0,20.0,6.0,6.0,14.0,1.0,50.0,4.0,1.0,3.0,119.0,167.0,0.0,0.0,5.0,83.0,0.0,1.0,2.0,30.0,1.0,32.0,0.0,23.0,0.0,69.0,0.0,0.0,3.0,0.0,60.0,0.0,1.0,325.0
545,"2016","Punjab","3","Mansa","37","Mansa",24.0,22.0,3.0,8.0,20.0,3.0,21.0,0.0,3.0,4.0,63.0,83.0,0.0,0.0,2.0,91.0,0.0,0.0,1.0,43.0,2.0,19.0,0.0,31.0,0.0,74.0,0.0,0.0,1.0,0.0,73.0,0.0,3.0,230.0
546,"2016","Punjab","3","Moga","38","Moga",25.0,30.0,5.0,5.0,23.0,2.0,45.0,4.0,10.0,9.0,102.0,190.0,0.0,0.0,11.0,144.0,0.0,2.0,2.0,60.0,1.0,31.0,0.0,33.0,0.0,96.0,0.0,0.0,2.0,0.0,61.0,0.0,2.0,387.0
547,"2016","Punjab","3","Sri Muktsar Sahib","39","Muktsar",30.0,26.0,3.0,6.0,39.0,6.0,40.0,0.0,3.0,3.0,56.0,138.0,0.0,0.0,9.0,90.0,3.0,1.0,2.0,62.0,1.0,37.0,2.0,26.0,0.0,78.0,0.0,0.0,3.0,0.0,33.0,0.0,0.0,287.0
548,"2016","Punjab","3","Pathankot","662","Pathankot",13.0,3.0,4.0,1.0,18.0,0.0,32.0,0.0,0.0,1.0,34.0,77.0,0.0,0.0,1.0,77.0,0.0,0.0,4.0,19.0,1.0,21.0,0.0,23.0,0.0,75.0,0.0,0.0,1.0,0.0,40.0,0.0,3.0,90.0
